field_x,field_y,index_ra,index_dec,field_ra,field_dec,match_weight,mag_auto,flux_auto
1412.8676643093506,1858.7356872223793,2.8934030666236423,-27.799776108985156,2.893741167457234,-27.800559172487944,0.9973348792618953,-12.181724548339844,74591.6015625
1414.0032378720898,1926.7391936150223,2.9328997107429036,-35.1333786095508,2.9250960685716856,-35.094542662659784,0.992580786311979,-12.125306129455566,70814.5234375
1446.8669146451439,1281.8339817494877,3.005514442246133,23.47173944299876,3.069231647529115,23.477941672202427,0.9885954180231686,-11.556157112121582,41924.0234375
1414.134584340039,1714.260301791111,3.0125969380486257,-13.813139445427751,2.974809399835536,-13.818307379988864,0.9929051677697859,-11.57266902923584,42566.4609375
1495.1685926750242,915.3723730168654,3.0335513926519373,53.62391609200955,3.0082103880910385,53.607108962194154,0.9895505784214662,-11.277841567993164,32444.16015625
1406.4701560352496,1804.8212754443516,3.266310835475655,-22.470206679897153,3.347247852044041,-22.472221987454034,0.9822520635815594,-11.011301040649414,25381.685546875
1433.5427179282128,1359.7856832642224,3.2896374923689295,16.92164890220456,3.3950363642094765,16.935156428229337,0.9683435292180999,-10.763306617736816,20198.669921875
1432.6275052980964,1380.9132735364697,3.3089591599207795,15.183616668650933,3.247122544982613,15.180441810340302,0.9811003439763548,-15.145678520202637,1143592.5
1448.243427125797,1238.3932918148967,3.349720000965102,26.98759360394827,3.3089012719157465,27.01720055198143,0.9932039365880331,-12.301298141479492,83275.8828125
1405.9330411913018,1840.9638586154506,3.4259238770459177,-26.02216109870612,3.4026060102247375,-26.030715392801575,0.9883342647954841,-11.83704662322998,54302.36328125
1406.1124735821218,1843.3932162901656,3.4349138974125775,-26.284982790729195,3.415322880293836,-26.27935105871798,0.9882025311307807,-11.956331253051758,60608.34765625
1454.4645872829792,1162.5650472151208,3.5095244406648742,33.206084713799584,3.5880600118577233,33.21929816792441,0.984292134924637,-11.516773223876953,40430.51171875
1445.232773035455,1247.479011789317,3.537460278284415,26.25887055693835,3.460260709157082,26.254197077245873,0.9842122393462297,-11.244048118591309,31449.892578125
1409.266456640924,1640.4549106211882,3.5424841593685286,-7.19897028622544,3.555406615218317,-7.2077845058605545,0.9956843893063116,-10.841397285461426,21704.958984375
1408.870196748291,1646.4091651931649,3.614977782825908,-7.780536934213351,3.545002908385869,-7.76658178933926,0.9809008323034417,-12.775059700012207,128832.03125
1437.0597989955886,1320.614357586799,3.650461398481476,20.20669692794805,3.50683816221711,20.19111296636592,0.918416265983989,-12.541010856628418,103849.4453125
1402.997807671667,1767.638153363515,3.6601310989234923,-18.932695268987796,3.6340880828406865,-18.93089900207691,0.9929967813044611,-13.20853328704834,192049.59375
1405.0718790636038,1724.0451437694353,3.6683041716069673,-14.805147495720691,3.6553240697522162,-14.799410086287502,0.9854050468771561,-11.154836654663086,28969.07421875
1403.622665982078,1716.6501387900034,3.701039719185506,-14.177590287944827,3.741435300095211,-14.166508186978332,0.9914383002923655,-11.102083206176758,27595.19140625
1404.4042688115435,1666.1578048310434,3.7270908236954607,-9.569553060499844,3.821157636766207,-9.555900616645076,0.9311402722786254,-11.87267780303955,56114.00390625
1409.677881510073,1592.7540262831567,3.7324702821337983,-3.02735138759507,3.744422777132182,-3.0159799629940296,0.9907710139024104,-11.005500793457031,25246.439453125
1436.9333511522907,1295.1785944023964,3.732803073917032,22.2842527657394,3.7846113208467314,22.28785326334172,0.9861163333021765,-12.017210960388184,64103.86328125
1403.5646320444523,1924.0461909931232,3.74254221986255,-34.90419639830817,3.7531646572864137,-34.890572211464075,0.9940315869785544,-11.054798126220703,26419.1796875
1421.2123049235422,1455.6080665414415,3.74493776752753,8.821022230756137,3.7057962764649437,8.83555554016617,0.9987372982154142,-12.499955177307129,99995.8671875
1449.901953234184,1182.9475600410526,3.7788677826128114,31.535738612245616,3.7505229256227115,31.530782345007875,0.9968629811482906,-11.372770309448242,35408.54296875
1443.6437975294266,1234.6986859135982,3.793981391874951,27.283475548434964,3.7535646207966518,27.282659424270378,0.9951577285406994,-11.99820613861084,62991.5703125
1413.8453431783828,1489.7460148189095,3.910833339144676,5.843838072644767,3.9557647341464635,5.84595307645291,0.9867682818629198,-10.806472778320312,21017.8828125
1412.4332873034855,1508.8459869167343,3.988711379981172,4.251148326851126,3.9711724449095542,4.239679725946132,0.9909159104743829,-10.697196960449219,19005.478515625
1398.4446746075641,1892.0745289076117,4.036629990137354,-31.44633168411464,4.027200403255601,-31.44576800471638,0.9965199584324378,-11.70345687866211,48015.6484375
1395.7593605948437,1903.0508311244807,4.1753422295196545,-32.68837665942405,4.27717597077457,-32.69091826207461,0.8671294962905158,-10.43974781036377,14993.3623046875
1395.7185499041373,1780.1426861898663,4.1764461153468355,-20.21005861170223,4.181025971577298,-20.205001404030106,0.994563907368165,-11.221546173095703,30804.81640625
1433.0118441224286,1282.7919074799624,4.229056114745213,23.25623139626481,4.222056290693768,23.250845558332866,0.99286719082527,-11.129595756530762,28303.37109375
1458.0,1097.0,4.273056110861902,38.68167692764326,4.420165491765002,38.59017650408202,0.9933319460600997,-11.16597843170166,29267.884765625
1474.3029834174624,982.9230409223443,4.287667774030994,47.94741473108334,4.342377769134205,47.946689610253756,0.9821748769003451,-12.421954154968262,93064.0234375
1393.7366309030062,1768.0587886213368,4.386212209875825,-19.051087224815205,4.344111506408161,-19.048072088443522,0.992513283180948,-11.143587112426758,28670.470703125
1480.8529332528308,940.4599761885278,4.429435571336915,51.43309279827206,4.39761429599281,51.42573539865309,0.9897094032818626,-12.025742530822754,64609.5859375
1405.9029484140012,1537.39298046778,4.44853220643339,1.6887044503293716,4.327955957608254,1.7333777722837482,0.8610018243036597,-12.295015335083008,82795.359375
1425.6934417262255,1318.8087442055844,4.463468890009749,20.227020269923802,4.466728348281847,20.225730750126345,0.991955954838911,-10.625617027282715,17792.900390625
1416.0914836454774,1407.758770502403,4.484626676710791,12.771510558199713,4.348677450751611,12.762215321354036,0.9461824170279338,-11.588443756103516,43189.41796875
1395.1723308654898,1707.8304674397039,4.494358057434633,-13.455640830766217,4.384109167802835,-13.434263972930397,0.9372322238995962,-11.717903137207031,48658.765625
1404.958540806604,1512.9042272976594,4.5329302737402735,3.796761115500133,4.514973017993948,3.8058355146536997,0.9921543658579438,-10.441023826599121,15011.001953125
1392.0746448850957,1789.7396749136444,4.57062306083493,-21.138432220920297,4.456273770641889,-21.158381790567276,0.5103745112418142,-10.444202423095703,15055.0029296875
1393.0629661171008,1937.3216698407846,4.57672999107171,-36.50989415474884,4.659806945512442,-36.50866961789387,0.984487081449369,-10.367498397827148,14028.11328125
1452.0,1120.0,4.582095282028494,36.785324454903545,4.744565477861936,36.64570635707191,0.9854179618380877,-11.398768424987793,36266.62890625
1440.6045477704124,1181.7437326493027,4.659249985224717,31.517234183427234,4.622910382025482,31.51319797963181,0.9958568277080602,-12.355559349060059,87543.4453125
1427.880561681928,1286.5282631285938,4.665145571100493,22.879654734294718,4.636179965284426,22.87647078551949,0.9913523610756708,-11.161706924438477,29152.966796875
1393.6302090414192,1647.812438813752,4.673488340942375,-8.052665825043533,4.661726668642276,-8.046868995833373,0.994989387697422,-11.493465423583984,39571.84375
1391.1191554537288,1656.4548355026882,4.857009443856923,-8.82383472701504,4.836927960655067,-8.827622666386278,0.9946839378704107,-14.308686256408691,529022.9375
1391.0918318352792,1638.2545996472866,4.901932512515018,-7.223688617961145,4.921014385062598,-7.218086142341006,0.9871606949878734,-11.167277336120605,29302.916015625
1393.8865694523197,1584.6460619255881,4.961996389761936,-2.478966122042617,4.968105039821149,-2.4823592990526286,0.9936026845875077,-11.304337501525879,33245.66015625
1415.318401188614,1365.278609442801,4.984511953610241,16.250899440691725,4.835373987663003,16.269213214087586,0.882206607959696,-12.082823753356934,68097.265625
1384.6800368804052,1752.6366398317632,5.012211109953267,-17.70041695293298,5.0461699761646,-17.708591463344312,0.9691778704921409,-10.512615203857422,16034.16015625
1400.26148630518,1482.9945719042375,5.02110333879367,6.292622782070875,5.026005942883758,6.292206338997747,0.9906075263950893,-11.10102367401123,27568.259765625
1470.2095216306004,970.2412164936127,5.021537231085063,48.86548418649141,5.075956764536434,48.90542521324061,0.9829940265497991,-12.599964141845703,109644.1953125
1433.6683359883245,1187.7265398134723,5.10163527044687,30.935615007153014,5.175992948259904,30.940685259507966,0.9864997073609096,-11.638273239135742,45217.7890625
1402.3019592221053,1460.670007656547,5.149433317646095,8.190250281415786,5.1479404154778035,8.18786227190168,0.9993475506017049,-12.46727180480957,97030.6015625
1437.5794753259092,1163.4589623992422,5.189737483758966,32.91122692794646,5.146289613034462,32.92503883659958,0.994154195509165,-12.648422241210938,114648.6015625
1389.7095481891852,1588.8763953281978,5.267625823449416,-2.909608895729577,5.2494430074107274,-2.910255227343352,0.9932571655527124,-11.060781478881836,26565.166015625
1446.6777301739944,1102.6678251675803,5.280114736733515,37.96869640211115,5.29441021664956,37.9679510097336,0.9991151027788706,-13.178074836730957,186736.828125
1379.950436468624,1866.4455166704788,5.379905288704122,-28.981301679658973,5.358702965510305,-28.977016232982326,0.9953211552803584,-12.337137222290039,86070.6015625
1379.4035946293197,1776.6105223897816,5.442656937378666,-20.057994713373734,5.413977001609549,-20.056730393830986,0.9951252654070389,-12.089005470275879,68486.0390625
1385.7995389461541,1614.4661906829074,5.55936806486354,-5.191889723695313,5.434771605438714,-5.191789262478395,0.9244894907933028,-10.947575569152832,23934.830078125
1401.3527095049565,1397.0400346722467,5.606028896670993,13.482435279259837,5.614855417842542,13.493279478764233,0.9874266571272565,-11.043121337890625,26136.57421875
1424.8665779217365,1204.6261305629416,5.707606114285731,29.454300569437997,5.773846316290796,29.460068350755904,0.9898298832921572,-11.352638244628906,34758.05078125
1377.559914076622,1692.0148147897498,5.71486083787412,-12.20958222685942,5.730604564855202,-12.204577173403687,0.9928641360903104,-11.344204902648926,34489.12109375
1381.418540353021,1943.5378105997106,5.716132767640217,-37.40340193044971,5.648490923306559,-37.398429542626864,0.9860325967322847,-9.79684066772461,8293.4716796875
1376.573713344786,1732.820808793379,5.768141384267953,-15.942614169129103,5.743345452256209,-15.94084478723896,0.9882649411633527,-11.406959533691406,36541.30078125
1375.3177226750254,1885.8990824138564,5.802474725617117,-31.03578166403492,5.787336777525339,-31.053901937694185,0.9946129245206785,-10.795418739318848,20804.982421875
1469.7732592146754,931.0756265576376,6.0651849792571495,52.01992418027162,6.071109929480814,52.02716077576888,0.9927915973243807,-12.720993995666504,122573.765625
1379.0109817158373,1579.3523386024356,6.123615002856503,-2.2189666811193165,6.112674833674022,-2.2186994827591584,0.9950776857093698,-11.757417678833008,50462.29296875
1395.7518493251332,1385.8103614783195,6.158945557182079,14.315523053472589,6.212314523460515,14.325391513145654,0.9865441126196401,-10.504029273986816,15907.8515625
1424.0389796056052,1180.8535510394336,6.165301398074054,31.37307970456283,6.182926072644247,31.368103795987047,0.9958461009626081,-11.036975860595703,25989.037109375
1368.4654027573517,1758.5272407069883,6.206817218730643,-18.471724729389635,6.207065226764952,-18.476379651201146,0.9965765819388271,-10.873268127441406,22351.533203125
1470.7225280775315,918.7078572910245,6.276610830132905,53.04678362081509,6.23132521641563,53.04452351269256,0.9928916236269355,-12.81457233428955,133606.921875
1377.9420496566422,1530.6485754930488,6.350900842271339,1.9397216808563211,6.454707562613074,1.9512094608416648,0.8884858266244214,-11.707157135009766,48179.5546875
1364.7594790626144,1852.5007289248683,6.439941401021293,-27.710106667956047,6.50042114553658,-27.721570766909895,0.8095268408108004,-10.12048625946045,11173.630859375
1401.9510949496193,1315.9298740620386,6.5153533400821955,20.14683251195041,6.502161122047333,20.14564239253292,0.9953012066311073,-12.038885116577148,65396.40625
1379.044415795504,1508.7339162556123,6.568694168223811,3.8257561074347364,6.5108349534852765,3.843917092146421,0.9880728274122074,-11.75757122039795,50469.4296875
1363.882116352514,1760.58507706795,6.590582774342597,-18.69360443795434,6.554482956992536,-18.70597964722719,0.9949487639336166,-11.685866355895996,47243.9765625
1373.8823969282325,1553.390830644688,6.655723048012947,-0.0495347124978922,6.639121073898624,-0.04527670479930055,0.9961997377214196,-11.726143836975098,49029.5234375
1407.1313393489766,1256.6998747725484,6.768798610435654,25.0421047089977,6.70604055794561,25.026326292330005,0.9878650530699213,-11.713762283325195,48473.55078125
1459.4536395146652,954.6579012923878,6.801861946034927,49.985727800206604,6.81213575308505,49.97888297963899,0.9908791074227189,-11.721549034118652,48822.4453125
1360.4954141001133,1830.2957665409067,6.811202206166886,-25.547135559917482,6.8292901143236024,-25.53776932435995,0.9929494179300253,-11.7543306350708,50319.02734375
1372.716746226359,1520.0121691673867,6.834437209451641,2.8141177767545735,6.922993248023851,2.80732809083227,0.9539866231320056,-10.826152801513672,21402.33203125
1360.2112111764304,1857.0157282148941,6.842337205198746,-28.2431486236396,6.85336800562835,-28.224007550927347,0.993452304099689,-9.609554290771484,6979.45947265625
1390.9937243494965,1364.7467465792556,6.879241949600004,16.025459178985088,6.835284964994607,16.019436224181742,0.9913910853125731,-11.903108596801758,57708.984375
1358.3908548981526,1775.00597554953,6.906418889151139,-20.13453445085659,6.9530621047864125,-20.1505762689183,0.993151202395814,-11.258855819702148,31881.75
1360.6640956696335,1902.170485871583,6.98213250463328,-33.007052217106775,6.980320087062583,-33.00817556324605,0.9930143362604444,-12.384215354919434,89884.796875
1395.4935560723434,1322.475186568768,6.993663048097417,19.514080268883795,6.970450324058552,19.527172258319524,0.9953493261674196,-11.811981201171875,53063.09375
1392.4822275929014,1341.805655953409,7.0118705517581565,17.893077225298438,6.984111898860691,17.894969181675755,0.9948758546387378,-12.971220970153809,154343.453125
1388.3729108214832,1358.567900306839,7.0528877894781825,16.445099162614927,7.117827072641265,16.45722795750027,0.9874278259292737,-11.243697166442871,31439.724609375
1443.3609866700347,1021.9412916290518,7.056626670891782,44.39448748787836,7.071108786782804,44.39237076831959,0.9994045243742002,-13.10780143737793,175033.234375
1357.1629138471076,1864.1105841685217,7.058931932455612,-29.04020723275893,7.109286092174894,-29.005903874756413,0.9890678181147697,-10.81230640411377,21131.130859375
1357.1766670954055,1776.5264453643374,7.088188595123375,-20.33478860915522,7.029794126772502,-20.33215279674655,0.9900172279484035,-11.41183090209961,36705.609375
1417.4860065148564,1166.7140504001193,7.119121120753558,32.43779223264821,6.971230146285201,32.42331653607204,0.8336435058202138,-11.275275230407715,32367.57421875
1358.9416301037138,1678.5249260378123,7.138155821499519,-11.237221102661303,7.148330420481442,-11.233423131825882,0.9912428623174745,-11.428740501403809,37281.73828125
1423.6978524528135,1111.9081972803192,7.236105275697923,36.8997013950896,7.283613290751638,36.89919587407389,0.9892894349677002,-11.19260311126709,29994.478515625
1361.0180698246897,1584.0955660127402,7.412564996976658,-2.8403322278898457,7.435656808853862,-2.849322432843213,0.9951787243434669,-11.138837814331055,28545.330078125
1354.2368442468287,1893.3168289454466,7.454143068466592,-32.11592805698175,7.4245265984251025,-32.15571201168976,0.9900228767887511,-11.025092124938965,25706.140625
1353.773331912475,1718.341199996471,7.465890277950071,-14.864029723118007,7.48152883617871,-14.887528651862509,0.9866886902630928,-11.744375228881836,49859.7578125
1359.3540632729196,1596.541843108314,7.509805001732101,-3.9572989013676834,7.497733790041495,-3.9673647806649055,0.9947541680531081,-12.238219261169434,78575.59375
1405.84316364824,1197.751229222984,7.530572770563154,29.751686403758363,7.567291867600811,29.74239137684548,0.9935332643165133,-12.136202812194824,71528.8046875
1367.1473062664495,1494.8631223566033,7.536233051487862,4.86007611558585,7.5074051455132285,4.853721118619739,0.9938693580806338,-11.73918628692627,49622.046875
1351.5435436943378,1811.6732285611413,7.594458606819728,-23.78771166359815,7.480157955144746,-23.810895677921643,0.9034931480318824,-11.933854103088379,59366.51953125
1380.7252243651465,1362.645032513372,7.696536671361538,16.037614430405824,7.696905224649974,16.0261017858937,0.9946742467280151,-12.10959243774414,69797.046875
1410.4186600231342,1150.6213758705746,7.8566952775421175,33.5816822212817,7.8854455300372335,33.585663530082854,0.9929302056779247,-11.328291893005371,33987.3046875
1355.2106707824141,1571.047199402102,7.919753336915809,-1.7936338822216018,7.950220321857098,-1.7971894433592532,0.9956395736798372,-10.922046661376953,23378.607421875
1457.9744984682725,918.2872516453298,7.921702236874014,52.839557233936205,7.916802083755192,52.84892160360438,0.9951345283328001,-12.702449798583984,120498.015625
1462.766279083078,898.2922427296025,7.942976927745928,54.52226307135319,7.923779216504497,54.5144583648908,0.9955372091428911,-13.438178062438965,237285.53125
1343.0711963367735,1751.9952436408958,8.019464183961269,-18.221933882962908,8.11382985679918,-18.18813516883867,0.7818547039883132,-11.002726554870605,25182.03125
1413.048025705003,1133.8837980169897,8.058516680387493,34.993938893734615,7.942200129726236,34.97699007206658,0.9687284526340612,-11.490803718566895,39474.94140625
1361.461352465028,1468.8290119396086,8.098986660836415,6.955456386363118,8.145031650338328,6.957577550257707,0.9895685256832905,-11.805594444274902,52751.8515625
1453.6239382857543,931.4905327188292,8.125052790873838,51.728259171384806,8.146471629840812,51.719898710055645,0.9942561794047334,-11.338536262512207,34309.5234375
1380.0986950410766,1328.909264583075,8.133014993061925,18.79506639051063,8.156838932277033,18.783787201197093,0.9964901767751556,-11.534903526306152,41111.30859375
1382.4684419392097,1310.7095169437353,8.147522489202538,20.29443332968668,8.174502843712215,20.307224738265823,0.9961946851706639,-12.693583488464355,119518.015625
1344.5084409285307,1825.9915479744348,8.164123610107692,-25.359589716881363,8.04507951365768,-25.328022364111874,0.9307042258296663,-10.240205764770508,12476.197265625
1387.4366119262231,1276.247871539443,8.164460277910981,23.19337221824609,8.22963453959289,23.193152436461528,0.9883390246981083,-11.423385620117188,37098.3125
1375.1648087216595,1360.3502464726494,8.232468048145865,16.1671711006656,8.158382190762177,16.144272189808408,0.9818739472902738,-11.84895133972168,54901.05859375
1484.2089029198992,797.466086748315,8.249947191852876,62.931786932975555,8.275744502557492,62.931606021308575,0.999182049836468,-14.483901977539062,621671.125
1460.6953701540751,893.2631944633995,8.293025579880023,54.89507444920426,8.314818279921361,54.901439381692576,0.9957355765430841,-12.67555046081543,117549.3125
1340.138270245129,1866.9373295887722,8.421083328834351,-29.558209163581573,8.398331010499938,-29.558493541682576,0.991556705027222,-11.624515533447266,44648.41796875
1345.2588342966005,1917.5442096398328,8.432687494707313,-35.000885013145485,8.311566258844858,-34.96535385008144,0.9639968059567927,-10.41053581237793,14595.337890625
1353.5773704554842,1510.6208594889024,8.475978332151676,3.319906120963433,8.449615207180619,3.3195446721003745,0.9959989380297046,-10.65678596496582,18311.09375
1355.1481340364319,1479.6854812926315,8.534558071700243,5.9578230674126145,8.563375034221739,5.9501324923475645,0.9931290535114882,-10.220293045043945,12249.4658203125
1342.3963879320452,1622.8262066778925,8.613380271280455,-6.50370777664358,8.605115085868269,-6.508094799822799,0.99224319620592,-11.08922290802002,27270.25
1363.0028031027032,1392.0145443772046,8.730853339232421,13.37126667718261,8.762357984935456,13.367967683290496,0.9898517543441647,-11.25818157196045,31861.974609375
1409.3015955392927,1109.808868746458,8.790128075235755,36.83226943278195,8.74270710024552,36.82906368995253,0.9878939273020978,-10.95705795288086,24144.78515625
1341.994728190168,1589.5883381269045,8.811085276613403,-3.59276500393225,8.834982446720218,-3.593046020495611,0.9954168019418768,-12.790031433105469,130620.859375
1350.7273259664298,1498.255569728698,8.869291116663337,4.294671391677506,8.773302209891632,4.313394408678979,0.9280509606207451,-10.482979774475098,15602.421875
1344.8457032089395,1554.365582076917,8.886481394684797,-0.5054672224165814,8.844414889681605,-0.5174859313275285,0.9938354131377658,-12.509150505065918,100846.34375
1361.3675135530304,1393.8420059080693,8.97865082268908,13.207476661521033,8.85965548395454,13.203464159686757,0.9539230147391773,-11.90456485748291,57786.42578125
1337.5914554554217,1611.5079685150772,9.007198330456834,-5.570468883255202,8.998734056197463,-5.5838794738045525,0.9936300190217565,-11.408777236938477,36602.5
1332.5824542830096,1715.6051799214315,9.013305562303616,-14.972894434632785,8.95455396131108,-14.952600848166194,0.9884348284801392,-11.341254234313965,34395.5
1330.59074488729,1798.8712458910222,9.028748334201362,-22.842218332307038,9.044017943248926,-22.85576265873286,0.9968290846047335,-11.653382301330566,45851.4140625
1453.759821819414,900.8498687847284,9.034534997548517,54.16845361403468,9.048459167356874,54.17195694957588,0.9964505033459647,-13.418147087097168,232948.015625
1470.7377820703873,827.1167503589114,9.113924175487279,60.326217487871816,9.208016333762526,60.32490557980986,0.9872012733229065,-13.016314506530762,160888.859375
1425.621393707188,1016.8589939421332,9.193623319741679,44.48851387429653,9.204103803324742,44.498449714371084,0.999471942171969,-13.001107215881348,158651.078125
1362.1210173164832,1369.08515439031,9.197131942207536,15.23175943246301,9.134385161666668,15.21761411431981,0.987980777144352,-12.291068077087402,82494.9140625
1399.0,1148.0,9.220163881123032,33.71935109821653,9.295767051145361,33.71396993727918,0.9966179748831642,-11.412822723388672,36739.15234375
1451.3631343321567,903.9134057528338,9.24278387511772,53.896930010080894,9.26282611254115,53.894199227667144,0.9964756824435166,-14.454793930053711,605225.8125
1378.168963009494,1263.9672159955926,9.28000638406964,24.014240553537128,9.213587049117104,24.01887973526292,0.9878453646271527,-12.192218780517578,75316.078125
1326.6499535531075,1817.5818915685345,9.332803320092957,-24.767258605676098,9.349222535116358,-24.764711464102966,0.9952535178783827,-12.359906196594238,87894.640625
1341.2724610641865,1510.794064333752,9.376843338797311,3.1354966580337993,9.389625107643585,3.1306277860304745,0.9971837862147456,-11.831768989562988,54039.02734375
1336.0544054575553,1552.7932560915835,9.519021379203679,-0.5035055480619254,9.496963492222323,-0.5089211120836459,0.9975255040258908,-11.407896995544434,36572.86328125
1322.2557944969255,1770.9628655471402,9.632641117964974,-20.296596657275014,9.643206339623664,-20.282705259862453,0.9981034405352563,-11.170021057128906,29377.05859375
1385.0,1200.0,9.639547511767594,29.312326672659392,9.560869839813929,29.46658417183582,0.988783602917895,-11.249621391296387,31611.73828125
1321.572647440471,1820.5197134996738,9.703117506296465,-25.107769711936978,9.753542241115904,-25.1103608173961,0.9920033644229918,-11.233526229858398,31146.6015625
1376.4098483692708,1234.8016713795555,9.739614731288993,26.323805005017643,9.778533526391,26.325923432546183,0.987654988049936,-10.945173263549805,23881.927734375
